roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi,band,metric_type
SPG,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-1.7487893163583519,4.53475111864966e-20,***,-0.5754882945906367,-0.6597691136758638,-0.49120747550540955,alpha2,band_power
SPG,log10_power_beta1,WS->TS,WS → TS,61,-0.8586880872014678,7.902828620909786e-09,***,-0.09625899970843488,-0.124969162235758,-0.06754883718111175,beta1,band_power
SPG,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.517165949897875,0.000154691546041195,***,-0.06140502004326502,-0.09181412928337446,-0.030995910803155592,beta1,band_power
SPG,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.5285100532397363,0.00011481809112283151,***,0.07878601919313971,0.040606922465814835,0.11696511592046459,beta1,band_power
SPG,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.0061792501890736,8.544755622621515e-11,***,-0.15766401975169994,-0.1977956666744048,-0.1175323728289951,beta1,band_power
SPG,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.4503162906233678,0.0008381163915243341,***,-0.07887800055856023,-0.12373890029987639,-0.03401710081724408,beta1,band_power
SPG,log10_power_beta2,WS->TS,WS → TS,61,-1.0857411644767356,7.472266858315048e-12,***,-0.1532204443565528,-0.1893631081805382,-0.1170777805325674,beta2,band_power
SPG,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.0856296361029603,7.497745678846721e-12,***,-0.1505320848855234,-0.18604424832945357,-0.1150199214415932,beta2,band_power
SPG,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.27486282506655335,0.03586546241123589,*,-0.042156199836475616,-0.08143653576357528,-0.002875863909375956,beta2,band_power
SPG,log10_power_beta2,WS->ESS1,WS → ESS1,61,-1.5161239083577598,2.4265850731870878e-17,***,-0.3037525292420762,-0.3550640576439162,-0.2524410008402362,beta2,band_power
SPG,log10_power_beta2,WS->LSS1,WS → LSS1,61,-1.972598131819581,1.6007041279385626e-22,***,-0.34590872907855175,-0.390819721164494,-0.3009977369926095,beta2,band_power
SPG,log10_power_beta3,WS->TS,WS → TS,61,-0.2145719726371188,0.09896958894516594,ns,-0.02867729671290646,-0.0629063557565969,0.005551762330783971,beta3,band_power
SPG,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.44065634092057765,0.0010589679584884948,**,-0.0549993540080164,-0.08696528144263298,-0.023033426573399823,beta3,band_power
SPG,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.718636707191622,5.390599563519227e-07,***,-0.10728425834656478,-0.14551884074293306,-0.06904967595019651,beta3,band_power
SPG,log10_power_beta3,WS->ESS1,WS → ESS1,61,-0.5177648195475012,0.00015228803579645365,***,-0.08367665072092284,-0.12506722908566592,-0.04228607235617976,beta3,band_power
SPG,log10_power_beta3,WS->LSS1,WS → LSS1,61,-1.3119330560346134,8.43334094330849e-15,***,-0.19096090906748764,-0.22823976221262132,-0.15368205592235396,beta3,band_power
SPG,log10_power_delta,WS->TS,WS → TS,61,-0.3756196279428315,0.004738667673567402,**,-0.09368099865472482,-0.15755630236985685,-0.0298056949395928,delta,band_power
SPG,log10_power_delta,TS->ESS1,TS → ESS1,61,0.6508659712413747,3.894073972820255e-06,***,0.11844601089755312,0.0718382094466101,0.16505381234849614,delta,band_power
SPG,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.5145230471029192,2.5374635785135236e-17,***,0.38341809983022723,0.31858056884105035,0.4482556308194041,delta,band_power
SPG,log10_power_delta,WS->ESS1,WS → ESS1,61,0.09235927478619606,0.4734964304746718,ns,0.024765012242828316,-0.043908265641418406,0.09343829012707504,delta,band_power
SPG,log10_power_delta,WS->LSS1,WS → LSS1,61,1.2826119269169811,2.00054024058865e-14,***,0.4081831120730555,0.32667712655316206,0.489689097592949,delta,band_power
SPG,log10_power_theta,WS->TS,WS → TS,61,0.13409120104033206,0.29916842326878396,ns,0.01785034458473096,-0.016243507138419575,0.051944196307881496,theta,band_power
SPG,log10_power_theta,TS->ESS1,TS → ESS1,61,0.5461337320652273,7.183305043680064e-05,***,0.09768785368888888,0.05187669138319899,0.14349901599457876,theta,band_power
SPG,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.4831105681472483,6.121582953537912e-17,***,0.30808637700396746,0.25488428497571924,0.3612884690322157,theta,band_power
SPG,log10_power_theta,WS->ESS1,WS → ESS1,61,0.47628828218677666,0.00044096136702745283,***,0.11553819827361986,0.05341047505934912,0.1776659214878906,theta,band_power
SPG,log10_power_theta,WS->LSS1,WS → LSS1,61,1.4980165737714148,4.0268991101441735e-17,***,0.42362457527758735,0.35119861324207424,0.49605053731310045,theta,band_power
SPG,theta_peak_height_log10,WS->TS,WS → TS,61,0.2125231358003229,0.10216115311189693,ns,0.03186754702801954,-0.006536073049171566,0.07027116710521064,theta,peak_height
SPG,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.27653213186782755,0.034795496699713116,*,0.05002233579536734,0.0036938495552968076,0.09635082203543788,theta,peak_height
SPG,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.5130040532655842,0.0001724347877477467,***,0.07947874520325438,0.03979981541008158,0.11915767499642717,theta,peak_height
SPG,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.42518729927835897,0.0015310934898163935,**,0.0818898828233869,0.03256344982159946,0.13121631582517435,theta,peak_height
SPG,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.7869784687901545,6.984787450001922e-08,***,0.16136862802664126,0.10885330990397582,0.2138839461493067,theta,peak_height
VmPFC,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.8884689748150881,3.1763221907076655e-09,***,-0.22468635277690172,-0.2894549024534547,-0.15991780310034875,alpha1,peak_height
VmPFC,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-2.0712614173740898,1.4975859455885422e-23,***,-0.654858311397625,-0.7358316736980989,-0.573884949097151,alpha1,peak_height
VmPFC,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6505141165294209,3.933629329492223e-06,***,-0.11076837301154516,-0.15437864505998772,-0.0671581009631026,alpha1,peak_height
VmPFC,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.7365311187068215,9.586938566752465e-30,***,-0.8795446641745265,-0.961861231510279,-0.7972280968387739,alpha1,peak_height
VmPFC,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.9644197865611743,1.3160221639498622e-31,***,-0.9903130371860717,-1.0758714141886867,-0.9047546601834566,alpha1,peak_height
VmPFC,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.34575990619624425,0.008985382416683823,**,-0.09001966553767839,-0.1566991921425718,-0.02334013893278497,alpha2,peak_height
VmPFC,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.9183987786534076,6.066131970932977e-22,***,-0.6156295196296412,-0.6978178752725113,-0.5334411639867711,alpha2,peak_height
VmPFC,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.31636946203400407,0.016334020727820923,*,-0.056313831691588594,-0.10190180308226773,-0.01072586030090946,alpha2,peak_height
VmPFC,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.9454689764810882,3.1097535798989727e-22,***,-0.7056491851673196,-0.798544600171995,-0.6127537701626441,alpha2,peak_height
VmPFC,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.82798524832226,5.8842467483934465e-21,***,-0.761963016858908,-0.868718686857958,-0.655207346859858,alpha2,peak_height
VmPFC,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.46034442753367527,0.0006555412205903994,***,-0.06769003227553912,-0.10534927436317126,-0.03003079018790697,beta1,peak_height
VmPFC,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.05640420470435193,0.6611357339965683,ns,-0.0064239435649370525,-0.0355928388551577,0.0227449517252836,beta1,peak_height
VmPFC,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.4267565385891181,0.0014753811950171986,**,0.05634546219822982,0.022530531135421666,0.09016039326103797,beta1,peak_height
VmPFC,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.43544422384961107,0.001200016980630277,**,-0.07411397584047616,-0.1177050250300232,-0.03052292665092913,beta1,peak_height
VmPFC,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.09412074390836907,0.4651383317595344,ns,-0.017768513642246353,-0.06611840399765212,0.030581376713159414,beta1,peak_height
VmPFC,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.6926713360338301,1.1577028392034831e-06,***,-0.10590964146138869,-0.14506922155626648,-0.0667500613665109,beta2,peak_height
VmPFC,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.5987240323425657,1.7042558185715714e-05,***,-0.08685978757007616,-0.1240151769271639,-0.049704398212988415,beta2,peak_height
VmPFC,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.2669119541652489,0.04136552530522244,*,-0.0241526905470434,-0.04732809044198,-0.0009772906521068082,beta2,peak_height
VmPFC,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.0907200163432147,6.419108747665845e-12,***,-0.19276942903146482,-0.23803360541240057,-0.14750525265052908,beta2,peak_height
VmPFC,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.136817748776908,1.5792889216759915e-12,***,-0.21692211957850818,-0.2657921645230629,-0.16805207463395344,beta2,peak_height
VmPFC,beta3_peak_height_log10,WS->TS,WS → TS,61,0.009533999807432676,0.9408897527228095,ns,0.0013551156127418942,-0.03504736294391394,0.03775759416939773,beta3,peak_height
VmPFC,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,0.23918165914596118,0.06663789082061251,ns,0.020717489230525837,-0.001466466615667749,0.04290144507671942,beta3,peak_height
VmPFC,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.5280267425850123,0.00011629275933683784,***,-0.04045610635594219,-0.06007876768890872,-0.020833445022975662,beta3,peak_height
VmPFC,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.15189941901172685,0.2401518466848957,ns,0.022072604843267733,-0.015143183248891679,0.05928839293542715,beta3,peak_height
VmPFC,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.1083082374869093,0.40096156174989467,ns,-0.018383501512674448,-0.061854187256237515,0.02508718423088862,beta3,peak_height
VmPFC,delta_peak_height_log10,WS->TS,WS → TS,61,-0.022165770428239504,0.8631396528699119,ns,-0.004124262852577977,-0.051777592384982085,0.04352906667982613,delta,peak_height
VmPFC,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.8213699205591779,2.464647272018315e-08,***,0.11530691292197713,0.07935298899841875,0.1512608368455355,delta,peak_height
VmPFC,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.5283206572067449,0.00011539380628122212,***,0.08642208825392451,0.0445275981612231,0.12831657834662594,delta,peak_height
VmPFC,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.545599775617517,7.286853502192133e-05,***,0.11118265006939917,0.05899201483297746,0.1633732853058209,delta,peak_height
VmPFC,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.8784109533941377,4.322648079471016e-09,***,0.19760473832332368,0.13999056215908712,0.25521891448756023,delta,peak_height
VmPFC,log10_power_alpha1,WS->TS,WS → TS,61,-1.3447210775235767,3.2312620428398705e-15,***,-0.27020831989891075,-0.32167145617180504,-0.21874518362601647,alpha1,band_power
VmPFC,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.8476345706677226,3.5720730843294984e-21,***,-0.5828330980731806,-0.6636231470778426,-0.5020430490685186,alpha1,band_power
VmPFC,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.07288434424097873,0.5713149035962383,ns,0.011752820159755224,-0.029545994278214704,0.05305163459772515,alpha1,band_power
VmPFC,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.6220793245122684,9.180626355091879e-29,***,-0.8530414179720915,-0.9363623341343896,-0.7697205018097935,alpha1,band_power
VmPFC,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.544097007050885,4.468063453431675e-28,***,-0.8412885978123363,-0.9259803426487907,-0.756596852975882,alpha1,band_power
VmPFC,log10_power_alpha2,WS->TS,WS → TS,61,-0.8766499970576145,4.562126946341758e-09,***,-0.19146132109089026,-0.24739643928728597,-0.13552620289449455,alpha2,band_power
VmPFC,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-2.0745290856694147,1.386257363444383e-23,***,-0.5815077558019192,-0.653298049135968,-0.5097174624678703,alpha2,band_power
VmPFC,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,0.05362672051855315,0.6768300682065249,ns,0.007282389924428683,-0.027497038022723314,0.042061817871580684,alpha2,band_power
VmPFC,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-2.2416725413729677,2.9494025231239665e-25,***,-0.7729690768928091,-0.8612810712357748,-0.6846570825498435,alpha2,band_power
VmPFC,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.174118683322055,1.36555315242469e-24,***,-0.7656866869683809,-0.85588482915561,-0.6754885447811518,alpha2,band_power
VmPFC,log10_power_beta1,WS->TS,WS → TS,61,-1.226138412405732,1.071858209379425e-13,***,-0.12422285242696192,-0.15017012677312705,-0.0982755780807968,beta1,band_power
VmPFC,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.9209574942887281,1.1721530178585425e-09,***,-0.10245493589850747,-0.13094694301862272,-0.07396292877839222,beta1,band_power
VmPFC,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.5161537264865373,0.00015883743901863552,***,0.06161493647671676,0.031042033190570726,0.0921878397628628,beta1,band_power
VmPFC,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.6192470615023982,1.4225623102707566e-18,***,-0.22667778832546934,-0.26253079595964424,-0.1908247806912944,beta1,band_power
VmPFC,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.9364249862957359,7.288194227650262e-10,***,-0.16506285184875263,-0.21020748160092495,-0.11991822209658032,beta1,band_power
VmPFC,log10_power_beta2,WS->TS,WS → TS,61,-1.4596838371675624,1.1863036648660675e-16,***,-0.20382487957631476,-0.23958740172629567,-0.16806235742633385,beta2,band_power
VmPFC,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.3485036929876537,2.8940673669256878e-15,***,-0.2288085270399354,-0.2722645331940544,-0.18535252088581639,beta2,band_power
VmPFC,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.4095571755500714,0.002205450184400987,**,-0.05849792261697224,-0.09507892897662282,-0.02191691625732165,beta2,band_power
VmPFC,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.018137459686196,5.315355797430164e-23,***,-0.4326334066162501,-0.4875367828992644,-0.3777300303332358,beta2,band_power
VmPFC,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.3859939655712687,1.2373516098253428e-26,***,-0.4911313292332224,-0.5438492219850255,-0.4384134364814193,beta2,band_power
VmPFC,log10_power_beta3,WS->TS,WS → TS,61,-0.5944311595444844,1.9205128277650715e-05,***,-0.07378177410679271,-0.10557080377517555,-0.04199274443840987,beta3,band_power
VmPFC,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.8985858513994593,2.3291896167554356e-09,***,-0.10878678264981137,-0.13979282252119674,-0.077780742778426,beta3,band_power
VmPFC,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6773224146199895,1.8121232699767588e-06,***,-0.10534068289104401,-0.14517252814604037,-0.06550883763604765,beta3,band_power
VmPFC,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.227319061371577,1.0347000517882847e-13,***,-0.18256855675660408,-0.22066621202374492,-0.14447090148946323,beta3,band_power
VmPFC,log10_power_beta3,WS->LSS1,WS → LSS1,61,-2.2584928050850084,2.0235868317489072e-25,***,-0.2879092396476482,-0.32055799546559455,-0.25526048382970185,beta3,band_power
VmPFC,log10_power_delta,WS->TS,WS → TS,61,-0.3954117369227979,0.0030477719621465403,**,-0.0876945593711913,-0.14449514829490034,-0.03089397044748226,delta,band_power
VmPFC,log10_power_delta,TS->ESS1,TS → ESS1,61,0.5446117409399333,7.482288269299024e-05,***,0.08583519125422234,0.04546989688848858,0.12620048561995612,delta,band_power
VmPFC,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.4586557218050407,1.2213680706690282e-16,***,0.31727631047664034,0.26156869217467293,0.37298392877860775,delta,band_power
VmPFC,log10_power_delta,WS->ESS1,WS → ESS1,61,-0.007654403911691237,0.9525272990811375,ns,-0.001859368116968957,-0.06407274122615793,0.06035400499222002,delta,band_power
VmPFC,log10_power_delta,WS->LSS1,WS → LSS1,61,1.0196480087895772,5.651213261218991e-11,***,0.31541694235967127,0.2361915339820237,0.39464235073731885,delta,band_power
VmPFC,log10_power_theta,WS->TS,WS → TS,61,0.04382963389699536,0.7333060665730355,ns,0.0056994238294992795,-0.02760430451321978,0.039003152172218336,theta,band_power
VmPFC,log10_power_theta,TS->ESS1,TS → ESS1,61,0.5415882635517767,8.112410850925999e-05,***,0.08175801729381926,0.04309543556897161,0.12042059901866692,theta,band_power
VmPFC,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.572437032975543,5.103209742298693e-18,***,0.28901542973820077,0.24194181916136445,0.3360890403150371,theta,band_power
VmPFC,log10_power_theta,WS->ESS1,WS → ESS1,61,0.42115944964196916,0.0016833213091753414,**,0.08745744112331855,0.03427356803084317,0.14064131421579393,theta,band_power
VmPFC,log10_power_theta,WS->LSS1,WS → LSS1,61,1.4689000394969771,9.139983602058877e-17,***,0.3764728708615193,0.3108324755481932,0.4421132661748454,theta,band_power
VmPFC,theta_peak_height_log10,WS->TS,WS → TS,61,0.3243329775174069,0.013937175314449799,*,0.05183508063646996,0.010903132615385683,0.09276702865755423,theta,peak_height
VmPFC,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.3410941195318329,0.009901152185513556,**,0.056515761121631404,0.014080674488212541,0.09895084775505027,theta,peak_height
VmPFC,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.584658093545748,2.5175282791573645e-05,***,0.08075591899915033,0.04538045522155791,0.11613138277674274,theta,peak_height
VmPFC,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.5511148780374032,6.283601478676817e-05,***,0.10835084175810138,0.05799847386600154,0.1587032096502012,theta,peak_height
VmPFC,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9744366864331478,2.2658708717487133e-10,***,0.18910676075725166,0.1394036954123534,0.23880982610214993,theta,peak_height
